,UNITID,CIPCODE,CREDLEV,DEBT_ALL_STGP_ANY_MEAN,EARN_MDN_HI_1YR,EARN_MDN_HI_2YR,EARN_NE_MDN_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_NE_3YR,employment_rate,rate_over85
190489,237552.0,105,1,10248.0,12014.0,16116.0,18722.0,55.0,118.0,0.4661016949152542,0
190569,237686.0,1312,3,16810.0,33855.0,32485.0,35894.0,28.0,35.0,0.8,0
190588,237686.0,2401,3,22172.0,28565.0,28860.0,30664.0,153.0,235.0,0.6510638297872341,0
190603,237686.0,5138,2,20298.0,53290.0,54910.0,54129.0,52.0,55.0,0.9454545454545454,1
190624,237701.0,2401,3,26942.0,32668.0,30251.0,37025.0,167.0,228.0,0.7324561403508771,0
190628,237701.0,5138,3,27157.0,61227.0,61454.0,63170.0,173.0,177.0,0.9774011299435028,1
190654,237783.0,1304,4,17848.0,60949.0,57705.0,60253.0,43.0,55.0,0.7818181818181819,0
190673,237783.0,5202,3,32093.0,32737.0,32925.0,30555.0,28.0,54.0,0.5185185185185185,0
190682,237792.0,1101,3,22131.0,49620.0,45852.0,53735.0,29.0,33.0,0.8787878787878788,1
190688,237792.0,1312,3,23139.0,39615.0,38670.0,42186.0,62.0,66.0,0.9393939393939394,1
190696,237792.0,2401,3,30585.0,31498.0,31763.0,38847.0,48.0,62.0,0.7741935483870968,0
190697,237792.0,2601,3,22396.0,25225.0,35416.0,38312.0,22.0,26.0,0.8461538461538461,0
190702,237792.0,3101,3,26064.0,34185.0,29685.0,39264.0,47.0,57.0,0.8245614035087719,0
190710,237792.0,4511,3,18343.0,30461.0,38289.0,48671.0,29.0,32.0,0.90625,1
190716,237792.0,5138,3,29396.0,61704.0,61020.0,65982.0,83.0,87.0,0.9540229885057471,1
190718,237792.0,5202,3,19681.0,40026.0,32391.0,43769.0,58.0,66.0,0.8787878787878788,1
190775,237899.0,1312,3,27140.0,35198.0,33993.0,36756.0,52.0,69.0,0.7536231884057971,0
190778,237899.0,2401,3,32991.0,29815.0,28816.0,30768.0,38.0,58.0,0.6551724137931034,0
190788,237899.0,4301,3,26578.0,25256.0,27504.0,32672.0,49.0,66.0,0.7424242424242424,0
190791,237899.0,4407,3,36565.0,28771.0,29685.0,34416.0,23.0,37.0,0.6216216216216216,0
190799,237899.0,5202,3,29404.0,35938.0,29141.0,36314.0,39.0,48.0,0.8125,0
190845,237950.0,1409,3,23574.0,68916.0,60061.0,67338.0,30.0,33.0,0.9090909090909091,1
190846,237950.0,1410,3,21752.0,69420.0,67995.0,74328.0,47.0,51.0,0.9215686274509803,1
190847,237950.0,1419,3,25420.0,65850.0,65457.0,73836.0,105.0,117.0,0.8974358974358975,1
190851,237950.0,2401,3,26942.0,32668.0,30251.0,37025.0,167.0,228.0,0.7324561403508771,0
190854,237950.0,3099,3,24428.0,31937.0,32245.0,39302.0,165.0,207.0,0.7971014492753623,0
190863,237950.0,5138,3,27157.0,61227.0,61454.0,63170.0,173.0,177.0,0.9774011299435028,1
190865,237950.0,5203,3,21803.0,43916.0,50060.0,59621.0,63.0,89.0,0.7078651685393258,0
190942,237987.0,5107,2,11670.0,22284.0,20471.0,20336.0,82.0,148.0,0.5540540540540541,0
190958,237996.0,5107,2,14299.0,23752.0,22861.0,20903.0,149.0,261.0,0.5708812260536399,0
190962,237996.0,5139,1,20496.0,45021.0,38559.0,35083.0,21.0,26.0,0.8076923076923077,0
190969,238005.0,1204,1,16077.0,14752.0,16345.0,17243.0,20.0,53.0,0.37735849056603776,0
190998,238014.0,5109,2,13817.0,30796.0,31567.0,36659.0,49.0,65.0,0.7538461538461538,0
191000,238014.0,5138,2,21820.0,52813.0,50677.0,56060.0,48.0,54.0,0.8888888888888888,1
191011,238032.0,101,3,23255.0,37948.0,32925.0,39992.0,18.0,29.0,0.6206896551724138,0
191013,238032.0,109,3,20228.0,25506.0,30771.0,37249.0,51.0,66.0,0.7727272727272727,0
191025,238032.0,305,3,22833.0,40623.0,33459.0,40440.0,28.0,29.0,0.9655172413793104,1
191028,238032.0,306,3,23459.0,29380.0,28236.0,33297.0,52.0,58.0,0.896551724137931,1
191079,238032.0,1409,3,23574.0,68916.0,60061.0,67338.0,30.0,33.0,0.9090909090909091,1
191081,238032.0,1410,3,21752.0,69420.0,67995.0,74328.0,47.0,51.0,0.9215686274509803,1
191086,238032.0,1419,3,25420.0,65850.0,65457.0,73836.0,105.0,117.0,0.8974358974358975,1
191093,238032.0,1435,3,23830.0,66292.0,68047.0,77798.0,67.0,70.0,0.9571428571428572,1
191113,238032.0,2401,3,26942.0,32668.0,30251.0,37025.0,167.0,228.0,0.7324561403508771,0
191125,238032.0,2609,3,19878.0,22430.0,21660.0,47902.0,19.0,42.0,0.4523809523809524,0
191140,238032.0,3099,3,24428.0,31937.0,32245.0,39302.0,165.0,207.0,0.7971014492753623,0
191143,238032.0,3105,3,23310.0,27882.0,34526.0,43131.0,93.0,131.0,0.7099236641221374,0
191169,238032.0,4407,3,24829.0,32401.0,30616.0,36559.0,23.0,43.0,0.5348837209302325,0
191188,238032.0,5007,3,21933.0,24612.0,17691.0,26841.0,24.0,36.0,0.6666666666666666,0
191201,238032.0,5106,3,25008.0,53761.0,61814.0,60045.0,22.0,24.0,0.9166666666666666,1
191215,238032.0,5138,3,27157.0,61227.0,61454.0,63170.0,173.0,177.0,0.9774011299435028,1
191227,238032.0,5203,3,21803.0,43916.0,50060.0,59621.0,63.0,89.0,0.7078651685393258,0
191229,238032.0,5206,3,22756.0,37890.0,51482.0,55748.0,16.0,20.0,0.8,0
191237,238032.0,5212,3,21404.0,56463.0,58673.0,66967.0,39.0,43.0,0.9069767441860465,1
191240,238032.0,5401,3,20773.0,24029.0,26063.0,38125.0,42.0,62.0,0.6774193548387096,0
191273,238078.0,5138,3,36163.0,61571.0,59999.0,60661.0,28.0,33.0,0.8484848484848485,0
191282,238096.0,5139,1,9996.0,28636.0,33281.0,35754.0,21.0,25.0,0.84,0
191283,238175.0,1204,1,11173.0,20455.0,21102.0,23729.0,164.0,266.0,0.6165413533834586,0
191310,238193.0,2401,3,39699.0,29753.0,32772.0,38073.0,50.0,67.0,0.746268656716418,0
191334,238193.0,5138,3,36933.0,61626.0,60999.0,63858.0,228.0,237.0,0.9620253164556962,1
191389,238263.0,2401,2,17382.0,25235.0,26121.0,34444.0,25.0,50.0,0.5,0
191415,238263.0,4805,1,10747.0,37511.0,44189.0,47387.0,18.0,22.0,0.8181818181818182,0
191465,238324.0,5138,3,28810.0,58063.0,56979.0,61265.0,139.0,145.0,0.9586206896551724,1
191539,238397.0,4301,2,11129.0,31983.0,36560.0,33026.0,35.0,49.0,0.7142857142857143,0
191553,238397.0,5108,1,13122.0,29090.0,28055.0,30988.0,20.0,44.0,0.45454545454545453,0
191554,238397.0,5108,2,21483.0,38993.0,44502.0,46913.0,27.0,32.0,0.84375,0
191560,238397.0,5138,2,23260.0,58269.0,54192.0,55088.0,42.0,48.0,0.875,1
191636,238430.0,5202,3,39852.0,56655.0,55873.0,59048.0,110.0,130.0,0.8461538461538461,0
191658,238458.0,1312,3,24368.0,40923.0,41441.0,40845.0,26.0,29.0,0.896551724137931,1
191671,238458.0,2601,3,24267.0,36528.0,36992.0,49981.0,27.0,35.0,0.7714285714285715,0
191707,238458.0,5202,3,26748.0,39954.0,45618.0,53524.0,67.0,74.0,0.9054054054054054,1
191742,238476.0,2301,3,23377.0,18975.0,23803.0,28985.0,21.0,29.0,0.7241379310344828,0
191745,238476.0,2601,3,22178.0,24906.0,33565.0,46473.0,26.0,36.0,0.7222222222222222,0
191749,238476.0,3105,3,24930.0,27848.0,35060.0,43954.0,32.0,38.0,0.8421052631578947,0
191757,238476.0,4201,3,21167.0,29294.0,28055.0,34077.0,19.0,25.0,0.76,0
191760,238476.0,4301,3,27456.0,28823.0,31670.0,36541.0,25.0,31.0,0.8064516129032258,0
191781,238476.0,5202,3,27996.0,46987.0,49615.0,58626.0,69.0,84.0,0.8214285714285714,0
191788,238476.0,5214,3,24974.0,43583.0,46357.0,54282.0,68.0,72.0,0.9444444444444444,1
191861,238616.0,4301,3,32110.0,39316.0,35274.0,43574.0,75.0,85.0,0.8823529411764706,1
191888,238616.0,5138,3,31191.0,60865.0,62154.0,68307.0,126.0,132.0,0.9545454545454546,1
191895,238616.0,5202,3,30694.0,47780.0,51106.0,56775.0,127.0,140.0,0.9071428571428571,1
191898,238616.0,5203,3,27396.0,56595.0,52941.0,63046.0,16.0,19.0,0.8421052631578947,0
191906,238616.0,5210,3,36243.0,48712.0,52107.0,51400.0,28.0,33.0,0.8484848484848485,0
191972,238661.0,5138,3,27918.0,67175.0,65812.0,72161.0,98.0,99.0,0.98989898989899,1
191977,238661.0,5201,3,23338.0,39627.0,40179.0,48927.0,42.0,48.0,0.875,1
191979,238661.0,5202,3,41466.0,61430.0,44091.0,52312.0,18.0,19.0,0.9473684210526315,1
192003,238722.0,1102,2,16475.0,49000.0,47729.0,56164.0,24.0,28.0,0.8571428571428571,1
192005,238722.0,1109,2,14242.0,42514.0,42012.0,43990.0,38.0,49.0,0.7755102040816326,0
192012,238722.0,1312,2,10918.0,23538.0,23054.0,22805.0,23.0,35.0,0.6571428571428571,0
192016,238722.0,1504,2,13629.0,47184.0,60161.0,62009.0,21.0,28.0,0.75,0
192036,238722.0,4301,2,12920.0,35755.0,37054.0,38624.0,86.0,98.0,0.8775510204081632,1
192048,238722.0,4706,1,10872.0,49801.0,44418.0,50875.0,55.0,78.0,0.7051282051282052,0
192049,238722.0,4706,2,11747.0,44810.0,41937.0,50892.0,60.0,74.0,0.8108108108108109,0
192050,238722.0,4805,1,9233.0,37105.0,45435.0,48200.0,60.0,77.0,0.7792207792207793,0
192055,238722.0,4902,1,12414.0,49181.0,40209.0,42898.0,106.0,136.0,0.7794117647058824,0
192058,238722.0,5106,2,14419.0,38845.0,38289.0,40575.0,25.0,26.0,0.9615384615384616,1
192059,238722.0,5107,1,14814.0,27014.0,28779.0,31525.0,48.0,62.0,0.7741935483870968,0
192060,238722.0,5107,2,17082.0,27785.0,32711.0,33789.0,25.0,30.0,0.8333333333333334,0
192061,238722.0,5108,1,12875.0,26988.0,26585.0,27966.0,24.0,29.0,0.8275862068965517,0
192062,238722.0,5108,2,21997.0,29933.0,31547.0,36379.0,39.0,46.0,0.8478260869565217,0
192069,238722.0,5138,2,19909.0,53515.0,48041.0,54300.0,71.0,84.0,0.8452380952380952,0
192070,238722.0,5139,1,16715.0,35323.0,31828.0,30487.0,45.0,57.0,0.7894736842105263,0
192073,238722.0,5202,2,16822.0,33673.0,37748.0,40065.0,105.0,129.0,0.813953488372093,0
192075,238722.0,5203,2,18142.0,32743.0,35684.0,34052.0,39.0,47.0,0.8297872340425532,0
192081,238722.0,5210,2,15453.0,38357.0,33138.0,42581.0,22.0,30.0,0.7333333333333333,0
192094,238759.0,1109,2,22491.0,38360.0,42712.0,42951.0,18.0,19.0,0.9473684210526315,1
192096,238759.0,1110,2,19698.0,30059.0,33993.0,34373.0,18.0,21.0,0.8571428571428571,1
192121,238759.0,4301,2,15940.0,33217.0,37568.0,38581.0,44.0,60.0,0.7333333333333333,0
192137,238759.0,4805,1,11370.0,37799.0,32925.0,35695.0,17.0,25.0,0.68,0
192140,238759.0,5004,2,18695.0,18006.0,21964.0,30167.0,19.0,25.0,0.76,0
192144,238759.0,5108,1,13415.0,25412.0,21660.0,27631.0,29.0,42.0,0.6904761904761905,0
192149,238759.0,5138,2,20960.0,56839.0,57705.0,61211.0,48.0,59.0,0.8135593220338984,0
192152,238759.0,5202,2,18344.0,32574.0,31915.0,37337.0,41.0,58.0,0.7068965517241379,0
192154,238759.0,5203,2,18939.0,30384.0,35060.0,40944.0,24.0,29.0,0.8275862068965517,0
192156,238759.0,5204,2,20603.0,34480.0,29685.0,31110.0,16.0,21.0,0.7619047619047619,0
192167,238980.0,1101,3,30086.0,59121.0,55625.0,61242.0,54.0,61.0,0.8852459016393442,1
192187,238980.0,4201,3,38554.0,29481.0,30771.0,38968.0,16.0,24.0,0.6666666666666666,0
192188,238980.0,4504,3,27832.0,34160.0,28960.0,38563.0,26.0,31.0,0.8387096774193549,0
192198,238980.0,5202,3,31547.0,47527.0,43207.0,46263.0,178.0,199.0,0.8944723618090452,1
192201,238980.0,5203,3,35036.0,48541.0,45207.0,47602.0,129.0,148.0,0.8716216216216216,1
192205,238980.0,5214,3,29480.0,41440.0,44091.0,43882.0,32.0,39.0,0.8205128205128205,0
192251,239008.0,4805,1,11896.0,35729.0,39369.0,42287.0,28.0,37.0,0.7567567567567568,0
192255,239008.0,5108,1,15041.0,29479.0,29503.0,29594.0,27.0,42.0,0.6428571428571429,0
192262,239008.0,5138,2,18331.0,51774.0,51273.0,54262.0,20.0,30.0,0.6666666666666666,0
192265,239008.0,5202,2,14920.0,43067.0,29685.0,41295.0,16.0,24.0,0.6666666666666666,0
192404,239080.0,5109,3,24918.0,52062.0,48432.0,51917.0,27.0,27.0,1.0,1
192409,239080.0,5138,3,27894.0,59589.0,59320.0,61451.0,92.0,98.0,0.9387755102040817,1
192427,239105.0,904,3,22957.0,31947.0,33993.0,47447.0,27.0,31.0,0.8709677419354839,1
192429,239105.0,909,3,22118.0,39449.0,39994.0,47416.0,108.0,129.0,0.8372093023255814,0
192432,239105.0,1101,3,20799.0,60720.0,62534.0,72894.0,90.0,99.0,0.9090909090909091,1
192514,239105.0,4201,3,22324.0,32141.0,36803.0,45035.0,78.0,117.0,0.6666666666666666,0
192528,239105.0,4510,3,20916.0,38070.0,37856.0,52681.0,45.0,59.0,0.7627118644067796,0
192530,239105.0,4511,3,20325.0,35838.0,34847.0,43076.0,26.0,32.0,0.8125,0
192557,239105.0,5202,3,25143.0,53299.0,56979.0,63645.0,76.0,84.0,0.9047619047619048,1
192560,239105.0,5203,3,22825.0,60290.0,61870.0,71686.0,89.0,99.0,0.898989898989899,1
192567,239105.0,5208,3,21512.0,57717.0,63115.0,75024.0,149.0,156.0,0.9551282051282052,1
192575,239105.0,5214,3,21902.0,50991.0,52345.0,61874.0,135.0,144.0,0.9375,1
192578,239105.0,5401,3,18580.0,28886.0,37856.0,39177.0,25.0,42.0,0.5952380952380952,0
192639,239220.0,4301,2,13317.0,42967.0,32708.0,36806.0,16.0,21.0,0.7619047619047619,0
192651,239220.0,4805,1,6839.0,35195.0,37671.0,43661.0,16.0,22.0,0.7272727272727273,0
192656,239220.0,5108,1,13972.0,27850.0,25658.0,30318.0,19.0,31.0,0.6129032258064516,0
192659,239220.0,5109,2,13775.0,47215.0,35594.0,35324.0,23.0,28.0,0.8214285714285714,0
192662,239220.0,5138,2,19419.0,52724.0,37671.0,39084.0,34.0,38.0,0.8947368421052632,1
192690,239248.0,1109,2,24569.0,39125.0,37980.0,43064.0,40.0,59.0,0.6779661016949152,0
192692,239248.0,1110,2,19728.0,38318.0,43798.0,41595.0,24.0,38.0,0.631578947368421,0
192696,239248.0,1205,2,20687.0,27277.0,25709.0,27177.0,53.0,74.0,0.7162162162162162,0
192698,239248.0,1312,2,21928.0,26558.0,25194.0,24555.0,29.0,47.0,0.6170212765957447,0
192721,239248.0,2401,2,16540.0,31663.0,30228.0,31310.0,48.0,83.0,0.5783132530120482,0
192729,239248.0,4301,2,21055.0,26833.0,34298.0,39180.0,92.0,111.0,0.8288288288288288,0
192741,239248.0,4706,1,12124.0,33384.0,31067.0,37647.0,53.0,78.0,0.6794871794871795,0
192743,239248.0,4805,1,10805.0,37963.0,40455.0,44761.0,60.0,84.0,0.7142857142857143,0
192744,239248.0,4805,2,18976.0,38209.0,33993.0,48684.0,16.0,20.0,0.8,0
192753,239248.0,5106,2,24917.0,45415.0,48563.0,50764.0,57.0,62.0,0.9193548387096774,1
192756,239248.0,5108,1,15178.0,29997.0,30288.0,33765.0,35.0,59.0,0.5932203389830508,0
192757,239248.0,5108,2,22767.0,37776.0,37424.0,40507.0,63.0,73.0,0.863013698630137,1
192759,239248.0,5109,2,29142.0,49869.0,51482.0,53704.0,90.0,96.0,0.9375,1
192760,239248.0,5110,1,20569.0,22758.0,28327.0,26650.0,22.0,43.0,0.5116279069767442,0
192762,239248.0,5115,2,25165.0,24938.0,27301.0,21294.0,68.0,120.0,0.5666666666666667,0
192766,239248.0,5138,2,28391.0,56977.0,59425.0,60210.0,138.0,162.0,0.8518518518518519,1
192767,239248.0,5139,1,22369.0,27995.0,26353.0,43386.0,38.0,126.0,0.30158730158730157,0
192769,239248.0,5202,2,22485.0,35104.0,29902.0,35120.0,91.0,143.0,0.6363636363636364,0
192771,239248.0,5203,2,20642.0,30172.0,37980.0,39704.0,56.0,79.0,0.7088607594936709,0
192791,239309.0,5004,3,28211.0,29216.0,37363.0,45908.0,104.0,120.0,0.8666666666666667,1
192793,239309.0,5007,3,29166.0,19444.0,20140.0,24755.0,31.0,50.0,0.62,0
192805,239318.0,1409,3,27089.0,70395.0,72857.0,77566.0,95.0,100.0,0.95,1
192806,239318.0,1410,3,30313.0,68272.0,68316.0,76518.0,66.0,72.0,0.9166666666666666,1
192841,239372.0,1109,2,17571.0,36011.0,37928.0,39771.0,19.0,26.0,0.7307692307692307,0
192871,239372.0,4301,2,10167.0,29745.0,30119.0,36787.0,24.0,28.0,0.8571428571428571,1
192875,239372.0,4603,1,6582.0,44465.0,50606.0,65711.0,40.0,46.0,0.8695652173913043,1
192884,239372.0,4805,1,9830.0,41595.0,42458.0,46474.0,46.0,56.0,0.8214285714285714,0
192893,239372.0,5107,1,12143.0,31512.0,30771.0,34846.0,25.0,46.0,0.5434782608695652,0
192894,239372.0,5107,2,16921.0,38792.0,38289.0,40086.0,17.0,22.0,0.7727272727272727,0
192895,239372.0,5108,1,13621.0,30069.0,30616.0,33861.0,25.0,29.0,0.8620689655172413,1
192898,239372.0,5109,2,17672.0,44530.0,45249.0,46935.0,28.0,30.0,0.9333333333333333,1
192903,239372.0,5138,2,19843.0,53794.0,53819.0,57309.0,93.0,113.0,0.8230088495575221,0
192907,239372.0,5202,2,15343.0,30004.0,36992.0,37740.0,35.0,49.0,0.7142857142857143,0
192909,239372.0,5203,2,18525.0,28821.0,31236.0,33549.0,27.0,45.0,0.6,0
193028,239442.0,4805,1,6192.0,37556.0,31127.0,36348.0,22.0,28.0,0.7857142857142857,0
193039,239442.0,5138,2,17298.0,43270.0,55964.0,52611.0,17.0,22.0,0.7727272727272727,0
193112,239460.0,4805,1,6573.0,39636.0,36793.0,40427.0,81.0,135.0,0.6,0
193120,239460.0,5106,2,16659.0,46852.0,43575.0,48419.0,37.0,43.0,0.8604651162790697,1
193121,239460.0,5107,1,11673.0,30525.0,32925.0,33867.0,28.0,50.0,0.56,0
193123,239460.0,5108,1,12809.0,30150.0,26187.0,28533.0,26.0,36.0,0.7222222222222222,0
193125,239460.0,5109,1,12825.0,30277.0,32569.0,39058.0,24.0,50.0,0.48,0
193126,239460.0,5109,2,11874.0,42830.0,42682.0,47618.0,28.0,35.0,0.8,0
193130,239460.0,5115,2,19924.0,28352.0,29685.0,25268.0,32.0,58.0,0.5517241379310345,0
193133,239460.0,5138,2,17780.0,52477.0,51975.0,51220.0,87.0,144.0,0.6041666666666666,0
193134,239460.0,5139,1,13162.0,21855.0,19531.0,32810.0,53.0,159.0,0.3333333333333333,0
193136,239460.0,5202,2,14069.0,33480.0,33518.0,35658.0,59.0,92.0,0.6413043478260869,0
193138,239460.0,5203,2,17508.0,31630.0,33993.0,36115.0,25.0,36.0,0.6944444444444444,0
193159,239488.0,1003,2,17622.0,33138.0,28478.0,32357.0,39.0,51.0,0.7647058823529411,0
193164,239488.0,1108,2,12928.0,22385.0,28598.0,31187.0,18.0,28.0,0.6428571428571429,0
193174,239488.0,1312,2,20762.0,23085.0,22192.0,23386.0,34.0,62.0,0.5483870967741935,0
193179,239488.0,1501,2,16652.0,40548.0,39369.0,45399.0,18.0,20.0,0.9,1
193184,239488.0,1504,2,13925.0,53592.0,62409.0,65885.0,20.0,27.0,0.7407407407407407,0
193201,239488.0,4301,2,14986.0,33071.0,36095.0,35863.0,49.0,65.0,0.7538461538461538,0
193214,239488.0,4706,1,9762.0,35115.0,33459.0,37858.0,22.0,31.0,0.7096774193548387,0
193217,239488.0,4805,1,8144.0,38595.0,37947.0,42217.0,140.0,221.0,0.6334841628959276,0
193224,239488.0,5106,2,19952.0,46101.0,45696.0,50643.0,23.0,24.0,0.9583333333333334,1
193226,239488.0,5107,2,24463.0,28230.0,30907.0,34695.0,79.0,105.0,0.7523809523809524,0
193227,239488.0,5108,1,14524.0,26744.0,26894.0,28920.0,52.0,68.0,0.7647058823529411,0
193228,239488.0,5108,2,24217.0,37085.0,31763.0,33688.0,34.0,44.0,0.7727272727272727,0
193229,239488.0,5109,1,14150.0,41655.0,37088.0,37689.0,41.0,69.0,0.5942028985507246,0
193230,239488.0,5109,2,23077.0,49726.0,49549.0,53662.0,45.0,51.0,0.8823529411764706,1
193237,239488.0,5138,2,21217.0,49557.0,49946.0,52460.0,134.0,172.0,0.7790697674418605,0
193238,239488.0,5139,1,16390.0,31332.0,29840.0,36409.0,78.0,147.0,0.5306122448979592,0
193240,239488.0,5202,2,19344.0,32619.0,32925.0,35380.0,105.0,150.0,0.7,0
193242,239488.0,5203,2,17995.0,32647.0,32524.0,33949.0,69.0,97.0,0.711340206185567,0
193251,239488.0,5210,2,18353.0,33842.0,32711.0,35979.0,26.0,37.0,0.7027027027027027,0
193437,239910.0,4603,1,5184.0,53821.0,45341.0,55531.0,35.0,35.0,1.0,1
193443,239910.0,4805,1,7952.0,38589.0,43426.0,43287.0,40.0,47.0,0.851063829787234,1
193454,239910.0,5138,2,17441.0,54389.0,53219.0,54731.0,52.0,70.0,0.7428571428571429,0
193455,239910.0,5139,1,11366.0,16618.0,20140.0,34425.0,18.0,46.0,0.391304347826087,0
193458,239910.0,5202,2,14540.0,33991.0,28598.0,32558.0,23.0,39.0,0.5897435897435898,0
193520,240107.0,5138,3,31429.0,63012.0,65052.0,67063.0,235.0,237.0,0.9915611814345991,1
193525,240107.0,5202,3,33334.0,43205.0,47595.0,55483.0,50.0,57.0,0.8771929824561403,1
193528,240107.0,5203,3,27368.0,45641.0,48432.0,51184.0,18.0,20.0,0.9,1
193545,240116.0,1102,2,22312.0,43433.0,41385.0,45265.0,43.0,66.0,0.6515151515151515,0
193547,240116.0,1109,2,16639.0,45340.0,39009.0,46725.0,39.0,48.0,0.8125,0
193549,240116.0,1204,1,13400.0,25996.0,21660.0,23560.0,20.0,29.0,0.6896551724137931,0
193556,240116.0,1504,2,20912.0,56668.0,58479.0,64951.0,30.0,30.0,1.0,1
193572,240116.0,4301,1,16721.0,50103.0,50022.0,53418.0,27.0,76.0,0.35526315789473684,0
193573,240116.0,4301,2,12639.0,34742.0,37748.0,43347.0,58.0,63.0,0.9206349206349206,1
193575,240116.0,4603,1,7894.0,59720.0,67899.0,79167.0,49.0,51.0,0.9607843137254902,1
193582,240116.0,4703,1,13914.0,55073.0,47930.0,55777.0,28.0,34.0,0.8235294117647058,0
193584,240116.0,4706,1,10498.0,37032.0,29374.0,30561.0,34.0,51.0,0.6666666666666666,0
193586,240116.0,4805,1,10885.0,44951.0,44126.0,46848.0,84.0,97.0,0.865979381443299,1
193587,240116.0,4902,1,13022.0,40786.0,41087.0,43716.0,46.0,58.0,0.7931034482758621,0
193593,240116.0,5108,1,15670.0,29277.0,27367.0,27864.0,39.0,53.0,0.7358490566037735,0
193594,240116.0,5108,2,25654.0,29386.0,30554.0,33214.0,24.0,30.0,0.8,0
193596,240116.0,5109,2,22564.0,56756.0,50970.0,53105.0,72.0,84.0,0.8571428571428571,1
193598,240116.0,5110,2,28610.0,42387.0,42185.0,43806.0,21.0,21.0,1.0,1
193600,240116.0,5138,2,24667.0,56972.0,54224.0,57011.0,164.0,202.0,0.8118811881188119,0
193603,240116.0,5202,2,21435.0,32245.0,35701.0,38027.0,72.0,95.0,0.7578947368421053,0
193607,240116.0,5204,2,23970.0,27775.0,29141.0,32879.0,31.0,47.0,0.6595744680851063,0
193609,240116.0,5210,2,19027.0,35003.0,34575.0,40562.0,37.0,47.0,0.7872340425531915,0
193611,240116.0,5214,2,11872.0,30601.0,31851.0,36906.0,30.0,41.0,0.7317073170731707,0
193616,240125.0,1102,2,16624.0,52917.0,47846.0,52500.0,27.0,35.0,0.7714285714285715,0
193619,240125.0,1109,2,22404.0,42707.0,44356.0,52334.0,29.0,42.0,0.6904761904761905,0
193632,240125.0,1513,2,19364.0,47502.0,47930.0,50908.0,27.0,30.0,0.9,1
193636,240125.0,4301,2,18102.0,38612.0,36398.0,34708.0,54.0,75.0,0.72,0
193647,240125.0,4805,1,11926.0,41875.0,40365.0,43372.0,19.0,34.0,0.5588235294117647,0
193650,240125.0,4902,1,14767.0,48840.0,47260.0,48485.0,19.0,27.0,0.7037037037037037,0
193652,240125.0,5004,2,18489.0,32923.0,31133.0,31980.0,20.0,31.0,0.6451612903225806,0
193654,240125.0,5106,2,21104.0,48267.0,50856.0,53728.0,17.0,18.0,0.9444444444444444,1
193657,240125.0,5108,1,11498.0,31168.0,31616.0,33917.0,18.0,22.0,0.8181818181818182,0
193659,240125.0,5109,2,24071.0,42928.0,43798.0,45780.0,19.0,23.0,0.8260869565217391,0
193663,240125.0,5138,2,23979.0,57141.0,55117.0,56722.0,79.0,94.0,0.8404255319148937,0
193664,240125.0,5139,1,16505.0,28123.0,25826.0,41747.0,21.0,76.0,0.27631578947368424,0
193666,240125.0,5202,2,21253.0,43035.0,36560.0,43942.0,58.0,76.0,0.7631578947368421,0
193668,240125.0,5203,2,25329.0,35132.0,37424.0,38521.0,30.0,41.0,0.7317073170731707,0
193689,240170.0,1109,2,17113.0,34131.0,50856.0,55423.0,19.0,19.0,1.0,1
193700,240170.0,1504,2,13277.0,54330.0,52107.0,52893.0,20.0,24.0,0.8333333333333334,0
193723,240170.0,4703,1,9378.0,47780.0,44356.0,51185.0,36.0,39.0,0.9230769230769231,1
193725,240170.0,4706,1,10149.0,36987.0,33993.0,39395.0,23.0,26.0,0.8846153846153846,1
193729,240170.0,4805,1,7822.0,41712.0,39489.0,43762.0,50.0,62.0,0.8064516129032258,0
193733,240170.0,5004,2,15918.0,25814.0,25691.0,29934.0,43.0,51.0,0.8431372549019608,0
193734,240170.0,5106,1,14367.0,30011.0,28960.0,34187.0,18.0,23.0,0.782608695652174,0
193736,240170.0,5107,2,20956.0,31876.0,32806.0,33991.0,23.0,32.0,0.71875,0
193737,240170.0,5108,1,15376.0,31954.0,30962.0,29861.0,43.0,60.0,0.7166666666666667,0
193738,240170.0,5108,2,18124.0,40555.0,38649.0,39725.0,48.0,54.0,0.8888888888888888,1
193740,240170.0,5109,2,21905.0,47682.0,47260.0,47581.0,37.0,40.0,0.925,1
193745,240170.0,5138,2,23189.0,55340.0,56456.0,56597.0,74.0,109.0,0.6788990825688074,0
193746,240170.0,5139,1,11966.0,27991.0,20530.0,32656.0,38.0,118.0,0.3220338983050847,0
193748,240170.0,5202,2,21588.0,34775.0,35546.0,39313.0,80.0,98.0,0.8163265306122449,0
193750,240170.0,5203,2,16910.0,33311.0,34704.0,37793.0,30.0,38.0,0.7894736842105263,0
193765,240189.0,301,3,21751.0,35541.0,33281.0,38414.0,22.0,24.0,0.9166666666666666,1
193769,240189.0,901,3,24218.0,36797.0,37856.0,44630.0,92.0,111.0,0.8288288288288288,0
193771,240189.0,904,3,23424.0,32056.0,33459.0,39267.0,62.0,64.0,0.96875,1
193772,240189.0,1101,3,24281.0,54402.0,59576.0,70353.0,35.0,38.0,0.9210526315789473,1
193780,240189.0,1310,3,26231.0,41999.0,40117.0,42413.0,39.0,44.0,0.8863636363636364,1
