,UNITID,STABBR,HIGHDEG,CONTROL,ADM_RATE_ALL,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,MD_EARN_WNE_P10,COMPL_RPY_3YR_RT
2282,197708,NY,4,2,0.62695035460992,65898.0,47500.0,47500.0,67963.0,0.862745098
2287,197869,NC,4,1,0.846875,20133.0,7410.0,23017.0,48352.0,0.7980922099
2289,197911,NC,4,2,0.9859958506224,45324.0,33430.0,33430.0,46112.0,0.6366782007
2291,197984,NC,3,2,0.98913633894622,31908.0,18500.0,18500.0,46832.0,0.5292792793
2292,197993,NC,3,2,0.79228243021346,35832.0,18550.0,18550.0,36515.0,0.3742331288
2295,198066,NC,3,2,0.44713261648745,42808.0,30250.0,30250.0,39714.0,0.609929078
2297,198109,NC,4,2,0.46,24273.0,14370.0,14370.0,59915.0,0.7488986784
2299,198136,NC,4,2,0.87252535007242,53393.0,38160.0,38160.0,51142.0,0.6847662142
2302,198215,NC,3,2,0.56116416552978,45711.0,32380.0,32380.0,43706.0,0.6481012658
2306,198303,NC,3,2,0.7925211097708,37547.0,25880.0,25880.0,36791.0,0.5511363636
2312,198419,NC,4,2,0.05888980544433,78176.0,60244.0,60244.0,97418.0,0.911632101
2314,198464,NC,4,1,0.93889852954607,22526.0,7297.0,23574.0,50819.0,0.7272926722
2316,198507,NC,4,1,0.7678624369997,13562.0,3326.0,7326.0,37070.0,0.3641618497
2317,198516,NC,4,2,0.77711113603229,54519.0,38725.0,38725.0,66617.0,0.8981042654
2319,198543,NC,4,1,0.82055622732769,16603.0,5379.0,16987.0,37600.0,0.3780015492
2321,198561,NC,4,2,0.78946438041364,45023.0,32200.0,32200.0,45181.0,0.5910509886
2323,198598,NC,4,2,0.88141025641025,32652.0,18960.0,18960.0,43023.0,0.5177865613
2324,198613,NC,4,2,0.82094482986455,54171.0,41140.0,41140.0,43545.0,0.6179310345
2329,198695,NC,4,2,0.80278026905829,56463.0,39752.0,39752.0,54945.0,0.7509986684
2332,198756,NC,4,2,0.44533029612756,26234.0,18944.0,18944.0,39488.0,0.3194444444
2334,198808,NC,4,2,0.59200900393922,44130.0,28290.0,28290.0,41587.0,0.661971831
2336,198835,NC,4,2,0.8572312770786,53194.0,41500.0,41500.0,45633.0,0.77
2338,198862,NC,3,2,0.51298871687221,28238.0,18296.0,18296.0,32344.0,0.2560386473
2339,198871,NC,2,2,0.81578947368421,33513.0,20878.0,20878.0,33794.0,0.2673267327
2340,198899,NC,4,2,0.79509632224168,46391.0,35655.0,35655.0,42599.0,0.6578947368
2344,198950,NC,4,2,0.69871043376318,51227.0,41224.0,41224.0,45455.0,0.7419354839
2345,198969,NC,4,2,0.78586135895676,44518.0,36960.0,36960.0,45408.0,0.7441860465
2350,199032,NC,4,2,0.90238907849829,41765.0,29462.0,29462.0,42441.0,0.6278026906
2351,199069,NC,4,2,0.82577565632458,33560.0,22618.0,22618.0,44973.0,0.5076096688
2354,199102,NC,4,1,0.57348569305091,18332.0,6733.0,20243.0,44390.0,0.5178571429
2355,199111,NC,4,1,0.81626373626373,20515.0,7319.0,24667.0,44906.0,0.6503225806
2356,199120,NC,4,1,0.20398588578525,24498.0,9028.0,36891.0,67765.0,0.8536497663
2357,199139,NC,4,1,0.7944613571639,23364.0,7188.0,20622.0,54580.0,0.7029748284
2358,199148,NC,4,1,0.90837696335078,19181.0,7468.0,22627.0,46514.0,0.6440772893
2359,199157,NC,4,1,0.76018922852984,24739.0,6644.0,19351.0,40346.0,0.3157894737
2360,199184,NC,4,1,0.29750189250567,22045.0,8941.0,26175.0,40858.0,0.6778846154
2361,199193,NC,4,1,0.47484696042184,24406.0,9131.0,29916.0,65211.0,0.8341991342
2362,199209,NC,4,2,0.28018018018018,45109.0,33371.0,33371.0,44504.0,0.4648187633
2363,199218,NC,4,1,0.67983789260385,25235.0,7238.0,21303.0,52560.0,0.6877005348
2365,199272,NC,3,2,0.52085036794766,48527.0,32450.0,32450.0,44061.0,0.6144578313
2366,199281,NC,4,1,0.91842954463965,17316.0,3495.0,7495.0,41470.0,0.5644555695
2367,199306,NC,4,2,0.71760299625468,45440.0,32480.0,32480.0,45009.0,0.6451612903
2370,199412,NC,4,2,0.69197830431059,51239.0,38726.0,38726.0,58774.0,0.7207207207
2373,199458,NC,3,2,0.48,31679.0,16490.0,16490.0,34058.0,0.65
2378,199582,NC,3,2,0.74755902716137,30917.0,16896.0,16896.0,35808.0,0.4375
2379,199607,NC,4,2,0.90187891440501,37195.0,31016.0,31016.0,44315.0,0.6448598131
2382,199643,NC,4,2,0.65338809034907,29758.0,16480.0,16480.0,34084.0,0.2923433875
2384,199698,NC,4,2,0.27456428391007,47017.0,28630.0,28630.0,45652.0,0.5867346939
2393,199847,NC,4,2,0.25178147268408,77231.0,59770.0,59770.0,81964.0,0.9111969112
2395,199865,NC,4,2,0.7739965095986,54084.0,38450.0,38450.0,35087.0,0.735
2401,199962,NC,4,2,0.84526101234288,52406.0,40170.0,40170.0,51262.0,0.7427055703
2404,199999,NC,4,1,0.81472596420003,20618.0,6247.0,16903.0,40976.0,0.4428202923
2405,200004,NC,4,1,0.79419889502762,18634.0,4367.0,8367.0,44755.0,0.6871165644
2408,200059,ND,4,1,0.99346405228758,19807.0,8122.0,9942.0,49125.0,0.8783783784
2411,200156,ND,4,2,0.75791139240506,36031.0,23498.0,23498.0,53878.0,0.896039604
2414,200217,ND,4,2,0.78785900783289,31444.0,20290.0,20290.0,58561.0,0.884341637
2415,200226,ND,4,1,0.60989010989011,18995.0,7622.0,10756.0,45406.0,0.7724867725
2416,200253,ND,4,1,0.88384754990925,17425.0,8164.0,8164.0,47001.0,0.8719646799
2417,200280,ND,4,1,0.89030526668903,23529.0,10596.0,15037.0,61403.0,0.8840996169
2420,200332,ND,4,1,0.95456220066314,22482.0,10601.0,15076.0,58936.0,0.9178761062
2423,200484,ND,4,2,0.96875,29177.0,17686.0,17686.0,35887.0,0.7962962963
2426,200572,ND,4,1,0.81447963800904,19078.0,8195.0,12969.0,48672.0,0.8883495146
2429,200785,OH,3,2,0.94095092024539,30052.0,14200.0,14200.0,34238.0,0.4517045455
2430,200800,OH,4,1,0.84954238302968,24958.0,11880.0,11880.0,46023.0,0.7058277223
2431,200846,OH,2,1,0.84954238302968,13837.0,6505.0,6505.0,46023.0,0.7058277223
2434,201061,OH,4,2,1.0,45741.0,35290.0,35290.0,33774.0,0.58
2436,201104,OH,4,2,0.70009263547938,35126.0,23090.0,23090.0,51188.0,0.8101430429
2440,201177,OH,3,2,0.31914893617021,28992.0,19310.0,19310.0,59711.0,0.677852349
2441,201195,OH,4,2,0.79011764705882,52158.0,35966.0,35966.0,52535.0,0.7717717718
2443,201371,OH,4,2,0.75218658892128,49386.0,34502.0,34502.0,45268.0,0.7840531561
2444,201432,OH,3,1,0.78731893960098,16633.0,5776.0,13765.0,46918.0,0.669151671
2445,201441,OH,4,1,0.78731893960098,23732.0,13061.0,21049.0,46918.0,0.669151671
2450,201548,OH,4,2,0.74170153417015,50203.0,39338.0,39338.0,51328.0,0.7382550336
2451,201645,OH,4,2,0.30238926336061,71878.0,54532.0,54532.0,81346.0,0.8848547718
2452,201654,OH,4,2,0.62243921118131,44019.0,33374.0,33374.0,53681.0,0.9288321168
2455,201690,OH,3,1,0.58635740117221,19674.0,7262.0,9262.0,33476.0,0.3209876543
2460,201885,OH,4,1,0.84830261881668,26819.0,12598.0,27932.0,51185.0,0.7520836738
2462,201946,OH,3,1,0.84830261881668,13732.0,6086.0,13318.0,51185.0,0.7520836738
2463,201955,OH,3,1,0.84830261881668,16825.0,6492.0,15290.0,51185.0,0.7520836738
2466,202046,OH,3,2,0.6587982832618,59897.0,45495.0,45495.0,45283.0,0.7142857143
2467,202073,OH,4,2,0.32894736842105,57443.0,42116.0,42116.0,40179.0,0.6779661017
2468,202134,OH,4,1,0.91291500086911,24364.0,11690.0,16653.0,49935.0,0.6206659801
2470,202170,OH,4,2,0.94383561643835,45154.0,37370.0,37370.0,38904.0,0.6692111959
2475,202480,OH,4,2,0.80633762020623,62220.0,44890.0,44890.0,71015.0,0.901744186
2476,202514,OH,4,2,0.62211614956245,47356.0,34804.0,34804.0,45558.0,0.6546184739
2477,202523,OH,3,2,0.28266582571218,72804.0,57500.0,57500.0,60673.0,0.84738041
2480,202763,OH,4,2,0.83595948227349,48309.0,37188.0,37188.0,54862.0,0.7850821745
2484,202912,OH,3,2,0.88888888888888,27977.0,15470.0,15470.0,60252.0,0.7111111111
2489,203085,OH,4,2,0.86361126449475,45158.0,33600.0,33600.0,48089.0,0.7524115756
2490,203128,OH,4,2,0.93422459893048,37132.0,25000.0,25000.0,51578.0,0.7060301508
2496,203368,OH,4,2,0.88105842284516,58709.0,45514.0,45514.0,61963.0,0.810325477
2497,203386,OH,2,3,0.81981981981981,31455.0,19042.0,19042.0,58062.0,0.3881064163
2499,203447,OH,3,1,0.87314521402343,13835.0,6758.0,15634.0,45019.0,0.6601390663
2500,203456,OH,3,1,0.87314521402343,17451.0,6758.0,15634.0,45019.0,0.6601390663
2501,203465,OH,3,1,0.87314521402343,11595.0,6758.0,15634.0,45019.0,0.6601390663
2502,203474,OH,3,1,0.87314521402343,14347.0,6758.0,15634.0,45019.0,0.6601390663
2503,203483,OH,3,1,0.87314521402343,13797.0,6758.0,15634.0,45019.0,0.6601390663
2504,203492,OH,3,1,0.87314521402343,13489.0,6758.0,15634.0,45019.0,0.6601390663
2505,203517,OH,4,1,0.87314521402343,25976.0,11934.0,20810.0,45019.0,0.6601390663
2506,203526,OH,3,1,0.87314521402343,13385.0,6758.0,15634.0,45019.0,0.6601390663
2507,203535,OH,3,2,0.36547822654913,71480.0,63310.0,63310.0,63557.0,0.8897338403
2508,203544,OH,4,2,0.25295508274231,27193.0,14232.0,14232.0,62471.0,0.7339055794
2509,203580,OH,4,2,0.54725085910652,46763.0,34046.0,34046.0,48356.0,0.7608695652
2516,203757,OH,4,2,0.75239755884917,39043.0,27072.0,27072.0,44574.0,0.5487804878
2517,203775,OH,4,2,0.78028876333961,42830.0,33400.0,33400.0,48729.0,0.7886029412
2518,203845,OH,4,2,0.83090909090909,50549.0,37460.0,37460.0,54790.0,0.8271604938
2521,203960,OH,4,2,0.40972222222222,26179.0,18950.0,18950.0,59874.0,0.6628787879
2523,204006,OH,4,1,0.88599533177725,16688.0,6769.0,17675.0,55590.0,0.7739278614
2524,204015,OH,3,1,0.88599533177725,15942.0,6769.0,17675.0,55590.0,0.7739278614
2525,204024,OH,4,1,0.88599533177725,34499.0,16704.0,37379.0,55590.0,0.7739278614
2528,204176,OH,4,2,0.52205882352941,24601.0,15109.0,15109.0,64855.0,0.8618090452
2529,204185,OH,4,2,0.79738190096755,45175.0,33400.0,33400.0,52577.0,0.8030534351
2530,204194,OH,4,2,0.87225042301184,44567.0,32864.0,32864.0,48060.0,0.7022767075
2531,204200,OH,4,2,0.63162086818,40167.0,33250.0,33250.0,52319.0,0.7014925373
2533,204264,OH,4,2,0.85623003194888,42387.0,30090.0,30090.0,47396.0,0.8169014085
2539,204468,OH,4,2,0.82388663967611,43654.0,31350.0,31350.0,49494.0,0.7024793388
2542,204501,OH,4,2,0.34339907520996,79296.0,60240.0,60240.0,52483.0,0.8673076923
2544,204617,OH,4,2,0.53546910755148,43220.0,33380.0,33380.0,48904.0,0.6108374384
2545,204635,OH,4,2,0.68895292987512,50110.0,35380.0,35380.0,75783.0,0.9146341463
2546,204662,OH,2,1,0.57182880715022,23040.0,8606.0,31689.0,58596.0,0.7467968273
2547,204671,OH,3,1,0.57182880715022,18525.0,8550.0,31633.0,58596.0,0.7467968273
2548,204680,OH,3,1,0.57182880715022,21688.0,8550.0,31633.0,58596.0,0.7467968273
2549,204699,OH,3,1,0.57182880715022,18234.0,8550.0,31633.0,58596.0,0.7467968273
2550,204705,OH,3,1,0.57182880715022,20627.0,8550.0,31633.0,58596.0,0.7467968273
2555,204796,OH,4,1,0.57182880715022,27817.0,11936.0,35019.0,58596.0,0.7467968273
2556,204802,OH,2,1,0.88551971656007,11801.0,5774.0,8766.0,49666.0,0.6787256216
2557,204820,OH,2,1,0.88551971656007,12269.0,5774.0,8766.0,49666.0,0.6787256216
2558,204839,OH,2,1,0.88551971656007,12036.0,5774.0,8766.0,49666.0,0.6787256216
2559,204848,OH,2,1,0.88551971656007,12036.0,5774.0,8766.0,49666.0,0.6787256216
2560,204857,OH,4,1,0.88551971656007,27672.0,12840.0,22810.0,49666.0,0.6787256216
2561,204866,OH,2,1,0.88551971656007,12455.0,5774.0,8766.0,49666.0,0.6787256216
2563,204893,OH,1,2,1.0,13675.0,9431.0,10343.0,64525.0,0.7058823529
2564,204909,OH,3,2,0.74018126888217,62620.0,48832.0,48832.0,53520.0,0.8635097493
2565,204936,OH,4,2,0.82895108849307,45208.0,33674.0,33674.0,50687.0,0.8199697428
2571,205054,OH,2,3,0.62237762237762,23311.0,13541.0,13541.0,41113.0,0.4514285714
2577,205391,OH,3,3,0.99312714776632,41264.0,31007.0,31007.0,37706.0,0.8169014085
2580,205559,OH,2,3,0.48742746615087,32645.0,20283.0,20283.0,26472.0,0.5909090909
2583,205957,OH,4,2,0.6845369960124,41280.0,30180.0,30180.0,47070.0,0.8478581979
2587,206048,OH,4,2,0.73740335910423,43668.0,28480.0,28480.0,45499.0,0.6107784431
2588,206084,OH,4,1,0.96522793894673,25257.0,11490.0,20850.0,49962.0,0.6792400112
2595,206349,OH,4,2,0.82459016393442,45342.0,35720.0,35720.0,56285.0,0.6255924171
2596,206394,OH,3,3,0.5,36131.0,22800.0,22800.0,33627.0,0.4326923077
2597,206437,OH,4,2,0.79924650161463,43398.0,32315.0,32315.0,55799.0,0.729844413
2599,206491,OH,4,2,0.38798893717898,18542.0,13250.0,13250.0,37921.0,0.4589041096
2600,206507,OH,3,2,0.86876640419947,39177.0,28770.0,28770.0,46654.0,0.7136038186
2602,206525,OH,4,2,0.92267726161369,54249.0,42288.0,42288.0,57280.0,0.8306997743
2603,206589,OH,3,2,0.60626229012252,67110.0,55500.0,55500.0,54485.0,0.7848101266
2604,206604,OH,4,1,0.96253767762308,22557.0,10390.0,19808.0,47344.0,0.713800136
2605,206613,OH,3,1,0.96253767762308,15198.0,6968.0,16386.0,47344.0,0.713800136
2606,206622,OH,4,2,0.84018685439831,58934.0,42460.0,42460.0,60750.0,0.832221163
2607,206695,OH,4,1,0.78148258410241,19279.0,10021.0,10381.0,41663.0,0.6436990027
2608,206817,OK,3,2,0.54504504504504,30708.0,14700.0,14700.0,37408.0,0.5093167702
2609,206835,OK,4,2,0.53914988814317,41218.0,29498.0,29498.0,54357.0,0.7235772358
2615,206941,OK,4,1,0.81304547542489,24564.0,8030.0,18917.0,47453.0,0.6968058968
2617,207041,OK,4,1,0.64676616915422,17393.0,7195.0,16555.0,43159.0,0.6360856269
2622,207157,OK,4,2,0.55329949238578,27426.0,16190.0,16190.0,41437.0,0.6285714286
2626,207263,OK,4,1,0.99457259158751,18039.0,7115.0,15755.0,43257.0,0.6597454789
2629,207306,OK,4,1,0.59302325581395,18658.0,8280.0,15398.0,43404.0,0.7653846154
2631,207324,OK,4,2,0.96531020680453,36352.0,25090.0,25090.0,47069.0,0.8941504178
2634,207388,OK,4,1,0.68365418684303,24239.0,9244.0,24764.0,53923.0,0.7481990832
2636,207403,OK,4,2,0.55743373031117,44509.0,32050.0,32050.0,44360.0,0.8648648649
2638,207458,OK,4,2,0.79235382308845,46199.0,32744.0,32744.0,50325.0,0.7905282332
2639,207500,OK,4,1,0.85229241251876,30260.0,12012.0,27816.0,59648.0,0.7996362534
2641,207582,OK,4,2,0.84985074626865,45170.0,31558.0,31558.0,44293.0,0.7529644269
2645,207722,OK,3,1,0.63450834879406,19284.0,8040.0,18900.0,39676.0,0.746031746
2648,207847,OK,4,1,0.73696969696969,17625.0,6930.0,15870.0,44617.0,0.6771378709
2650,207865,OK,4,1,0.9412331406551,21765.0,7913.0,15023.0,45817.0,0.7943143813
2653,207971,OK,4,2,0.75243370258476,60129.0,45673.0,45673.0,56788.0,0.8759689922
2666,208646,OR,4,1,0.97678018575851,22974.0,9696.0,22386.0,47898.0,0.6313559322
2667,208725,OR,3,2,0.27272727272727,27250.0,15700.0,15700.0,34193.0,0.6363636364
2668,208822,OR,4,2,0.82537275713924,52463.0,38520.0,38520.0,54279.0,0.7944606414
2671,209056,OR,4,2,0.79452799420184,71395.0,57404.0,57404.0,52151.0,0.8721590909
2672,209065,OR,3,2,0.84590763603109,59946.0,46032.0,46032.0,69540.0,0.8696911197
2679,209287,OR,4,2,0.59375,45716.0,28810.0,28810.0,45424.0,0.7197802198
2681,209409,OR,4,2,0.6798245614035,44311.0,32320.0,32320.0,47221.0,0.6666666667
2683,209506,OR,4,1,0.90616155018506,24778.0,11622.0,32515.0,70363.0,0.8350364964
2684,209542,OR,4,1,0.88774552146317,28582.0,12188.0,31579.0,60461.0,0.7619753086
2685,209551,OR,4,1,0.9342480512073,28863.0,14421.0,40464.0,57157.0,0.6966321244
2686,209603,OR,4,2,0.97527472527472,58607.0,42768.0,42768.0,30605.0,0.5416666667
2687,209612,OR,4,2,0.91041482789055,64365.0,50070.0,50070.0,56365.0,0.8483516484
2694,209807,OR,4,1,0.98425426447003,21620.0,10386.0,29286.0,54567.0,0.6330295139
2695,209825,OR,4,2,0.81185652607107,65498.0,49864.0,49864.0,77017.0,0.9094036697
2696,209922,OR,4,2,0.43808844507845,77309.0,62730.0,62730.0,52236.0,0.8739837398
2698,210146,OR,4,1,0.89702038682697,18393.0,11142.0,28962.0,47362.0,0.576119403
2702,210304,OR,4,2,0.75615763546798,31908.0,19860.0,19860.0,53820.0,0.6039279869
2703,210331,OR,4,2,0.375,49141.0,34756.0,34756.0,49092.0,0.7475247525
2706,210401,OR,4,2,0.79619565217391,67669.0,44234.0,44234.0,59621.0,0.83632287
2707,210429,OR,4,1,0.91565403859899,23263.0,10269.0,29709.0,49954.0,0.6507177033
2711,210571,PA,4,2,0.76313061506565,40552.0,27678.0,27678.0,55578.0,0.7852852853
2714,210669,PA,3,2,0.75444611099207,66972.0,52530.0,52530.0,61188.0,0.8419301165
2716,210739,PA,4,2,0.78221722003376,55184.0,41000.0,41000.0,57821.0,0.7619047619
2718,210775,PA,4,2,0.57773226587227,51011.0,39280.0,39280.0,52116.0,0.7255813953
2722,211024,PA,4,2,0.58273381294964,35068.0,27200.0,27200.0,38264.0,0.8914728682
2724,211088,PA,4,2,0.82416607523066,54454.0,46220.0,46220.0,54467.0,0.7484756098
2726,211158,PA,4,1,0.90102072378595,23256.0,10982.0,22806.0,53367.0,0.8180204172
2727,211273,PA,4,2,0.39339427897375,73540.0,56320.0,56320.0,72117.0,0.829787234
2728,211291,PA,4,2,0.34502352836722,75922.0,59802.0,59802.0,86631.0,0.9273216689
2733,211352,PA,4,2,0.80036855036855,46588.0,33845.0,33845.0,54218.0,0.7887029289
2734,211361,PA,4,1,0.97076023391812,26460.0,11108.0,15726.0,47323.0,0.7471466198
2735,211431,PA,4,2,0.92049808429118,42356.0,32390.0,32390.0,48929.0,0.7373540856
2736,211440,PA,4,2,0.13536600194552,76870.0,58924.0,58924.0,111064.0,0.9495327103
2737,211468,PA,4,2,0.68775344687753,53414.0,42591.0,42591.0,55062.0,0.6483931947
2738,211477,PA,4,3,0.88663967611336,25657.0,18714.0,18714.0,45445.0,0.566572238
2739,211556,PA,4,2,0.73386560212907,54414.0,40877.0,40877.0,49280.0,0.6831683168
2740,211583,PA,4,2,0.97911445279866,54837.0,38635.0,38635.0,50257.0,0.5457570715
2743,211644,PA,4,1,0.99208282582216,20940.0,11223.0,16102.0,45459.0,0.7874519846
2747,211981,PA,4,2,0.92826321467098,56623.0,41380.0,41380.0,53163.0,0.8850102669
2748,212009,PA,3,2,0.480835689601,60470.0,58733.0,58733.0,72568.0,0.8962655602
2750,212054,PA,4,2,0.82626959066021,59319.0,57136.0,57136.0,79785.0,0.8745668746
2751,212106,PA,4,2,0.8425608828006,58521.0,43526.0,43526.0,71826.0,0.8777429467
2752,212115,PA,4,1,0.93385723641126,22754.0,11559.0,20097.0,52913.0,0.7714968153
2753,212133,PA,4,2,0.68703108252947,49556.0,35590.0,35590.0,48006.0,0.7142857143
2754,212160,PA,4,1,0.92373438527284,22017.0,10544.0,15062.0,40051.0,0.6985294118
2755,212197,PA,4,2,0.79482071713147,45667.0,34600.0,34600.0,63220.0,0.852
2768,212577,PA,3,2,0.37538860103626,77880.0,63406.0,63406.0,80452.0,0.8984198646
2769,212601,PA,4,2,0.83586177833965,48394.0,34526.0,34526.0,57091.0,0.7928388747
2770,212656,PA,4,2,0.79368149580915,39964.0,29970.0,29970.0,49884.0,0.7843803056
2771,212674,PA,3,2,0.56332581372864,74460.0,59960.0,59960.0,72638.0,0.9287925697
2775,212832,PA,4,2,0.90597345132743,49175.0,36244.0,36244.0,62124.0,0.73625
2780,212984,PA,4,2,0.77029804727646,34757.0,31640.0,31640.0,60485.0,0.7460770328
2781,212993,PA,3,3,0.48742746615087,35180.0,22225.0,22225.0,26472.0,0.5909090909
2782,213011,PA,4,2,0.79583938074504,44550.0,27750.0,27750.0,58673.0,0.7511111111
2783,213020,PA,4,1,0.94200768709021,28307.0,13144.0,18897.0,46764.0,0.7818012999
2784,213163,PA,1,2,0.9090909090909,27247.0,13221.0,13221.0,60953.0,0.6595744681
2786,213233,PA,2,2,0.96610169491525,26298.0,20025.0,20025.0,50556.0,0.7233201581
2787,213251,PA,4,2,0.74427896839811,63876.0,51076.0,51076.0,59092.0,0.837962963
2788,213303,PA,4,2,0.82145236508994,30519.0,17300.0,17300.0,39466.0,0.6630824373
2789,213321,PA,4,2,0.95842806105878,54424.0,40880.0,40880.0,58640.0,0.8036465638
2791,213349,PA,4,1,0.97252911316811,28612.0,11170.0,15278.0,49199.0,0.8191193971
2792,213358,PA,4,2,0.98130193905817,43776.0,31570.0,31570.0,48621.0,0.7753424658
2793,213367,PA,4,2,0.81350979718116,44837.0,33150.0,33150.0,64386.0,0.7560030984
2795,213385,PA,3,2,0.4074074074074,74008.0,57114.0,57114.0,94200.0,0.9259259259
2796,213400,PA,4,2,0.96,37724.0,27370.0,27370.0,41277.0,0.7571884984
2801,213507,PA,4,2,0.7764160317986,60168.0,47180.0,47180.0,56367.0,0.8588469185
2804,213543,PA,4,2,0.4597008577302,71489.0,57470.0,57470.0,100559.0,0.9146459748
2807,213598,PA,4,1,0.79751131221719,24134.0,11556.0,17912.0,39222.0,0.4351464435
2808,213613,PA,4,1,0.94990458015267,20675.0,10878.0,20702.0,48116.0,0.7740029542
2812,213668,PA,3,2,0.74740236474381,58086.0,44187.0,44187.0,56167.0,0.8062953995
2813,213774,PA,4,2,0.95257731958762,25609.0,18880.0,18880.0,44309.0,0.6184971098
2814,213783,PA,4,1,0.94400785854616,22160.0,10682.0,13248.0,44818.0,0.7481636936
2815,213826,PA,4,2,0.8185753640299,49379.0,37284.0,37284.0,51671.0,0.7683772538
2818,213987,PA,4,2,0.82378628307218,56006.0,42680.0,42680.0,46596.0,0.706401766
2819,213996,PA,4,2,0.77379983726607,50939.0,38370.0,38370.0,54532.0,0.8848837209
2820,214023,PA,1,2,1.0,17236.0,12097.0,12097.0,26982.0,0.2432432432
2821,214041,PA,4,1,0.96369311647773,24459.0,12256.0,22226.0,50554.0,0.8051807879
2822,214069,PA,4,2,0.89102564102564,49642.0,35940.0,35940.0,59518.0,0.7983310153
2824,214148,PA,4,2,0.58131176999101,64305.0,46150.0,46150.0,41455.0,0.6826347305
2825,214157,PA,4,2,0.7809250627465,61984.0,48730.0,48730.0,64389.0,0.847082495
2826,214166,PA,4,2,0.92373485388453,37850.0,24890.0,24890.0,42489.0,0.7972972973
2827,214175,PA,3,2,0.67751335599805,67048.0,55830.0,55830.0,70439.0,0.8665447898
2828,214272,PA,4,2,0.84204447011261,50920.0,34460.0,34460.0,54198.0,0.7111459969
2836,214892,PA,2,3,0.7840909090909,20210.0,12075.0,12075.0,28143.0,0.5047021944
2838,214971,PA,4,2,0.83606557377049,58969.0,40376.0,40376.0,31061.0,0.5833333333
2841,215053,PA,3,2,0.51336898395721,38290.0,28450.0,28450.0,37230.0,0.6623376623
2842,215062,PA,4,2,0.0586522757935,65330.0,61710.0,61710.0,112761.0,0.9045848823
2843,215105,PA,4,2,0.85150812064965,52730.0,48530.0,48530.0,38416.0,0.7019969278
2844,215114,PA,4,2,0.82318271119842,42603.0,31020.0,31020.0,41656.0,0.7152542373
2846,215132,PA,4,2,0.61323085369201,44520.0,27500.0,27500.0,104361.0,0.9180834621
2848,215266,PA,3,1,0.68307272536467,28376.0,14354.0,25994.0,61744.0,0.8420737189
2849,215275,PA,3,1,0.68307272536467,27783.0,14344.0,25984.0,61744.0,0.8420737189
2850,215284,PA,3,1,0.68307272536467,27768.0,14352.0,25992.0,61744.0,0.8420737189
2851,215293,PA,4,1,0.68307272536467,34777.0,20362.0,35394.0,61744.0,0.8420737189
2852,215309,PA,2,1,0.68307272536467,17270.0,11792.0,21882.0,61744.0,0.8420737189
2858,215442,PA,4,2,0.82323897300855,47613.0,35610.0,35610.0,44613.0,0.6380182002
2862,215594,PA,1,2,0.28571428571428,21305.0,11175.0,11175.0,68832.0,0.802690583
2864,215637,PA,3,3,0.78947368421052,35607.0,23550.0,23550.0,38673.0,0.6630434783
2865,215655,PA,4,2,0.93954509177972,47004.0,32770.0,32770.0,56943.0,0.8093896714
2866,215682,PA,2,2,0.72826086956521,24854.0,15663.0,15663.0,41351.0,0.5898305085
2867,215691,PA,4,2,0.80021834061135,32094.0,20785.0,20785.0,48596.0,0.6018518519
2868,215743,PA,4,2,0.7333979641299,55004.0,39502.0,39502.0,62067.0,0.8377358491
2869,215770,PA,4,2,0.83089050375662,63959.0,47940.0,47940.0,74933.0,0.8802163833
2870,215798,PA,4,2,0.73025689819219,51823.0,38741.0,38741.0,58731.0,0.8389513109
2873,215929,PA,4,2,0.80287564482493,63802.0,48462.0,48462.0,70238.0,0.8486725664
2874,215947,PA,4,2,0.73807749627421,51276.0,39068.0,39068.0,50129.0,0.7367346939
2875,215974,PA,1,2,0.4375,30194.0,15545.0,15545.0,63676.0,0.7172413793
2877,215992,PA,2,3,0.94117647058823,14562.0,11028.0,11028.0,26688.0,0.4796747967
2878,216010,PA,4,1,0.93116666666666,28491.0,13544.0,14272.0,51372.0,0.8380608561
2879,216038,PA,4,1,0.79497568881685,18684.0,10507.0,14615.0,49804.0,0.8155770783
2882,216083,PA,2,3,0.97142857142857,30029.0,18878.0,18878.0,34540.0,0.5888594164
2885,216278,PA,4,2,0.76634472511144,66639.0,53060.0,53060.0,59894.0,0.8719068413
2886,216287,PA,3,2,0.07785121426375,73689.0,56056.0,56056.0,80398.0,0.9142857143
2887,216296,PA,2,1,0.88775510204081,14869.0,8400.0,8400.0,49961.0,0.835125448
2889,216339,PA,4,1,0.72332384019589,32954.0,17378.0,30602.0,60306.0,0.7710992688
2891,216357,PA,4,2,0.88035714285714,48691.0,34470.0,34470.0,46325.0,0.7421052632
2892,216366,PA,4,2,0.7809152872444,56938.0,43116.0,43116.0,71676.0,0.9021406728
2897,216524,PA,3,2,0.82713462545835,70694.0,56600.0,56600.0,66081.0,0.8656195462
2898,216542,PA,4,2,0.81971153846153,40325.0,23070.0,23070.0,36232.0,0.6796875
2901,216597,PA,4,2,0.25243752560426,75698.0,59020.0,59020.0,96129.0,0.9392764858
2903,216667,PA,3,2,0.83682539682539,64849.0,50192.0,50192.0,69233.0,0.8421052632
2904,216694,PA,4,2,0.7496281606346,39095.0,27450.0,27450.0,55757.0,0.8315412186
2906,216764,PA,4,1,0.89358059914408,18257.0,10471.0,22295.0,56602.0,0.8504893689
